book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
When You Were Pixels,isbn not found,isbn13 not found,B0DLT9M5NQ,2013.0,Julio Alexi Genao,32,"['M M Romance', 'Dystopia', 'Science Fiction', 'Short Stories', 'Romance', 'LGBT', 'Gay']",897,4.08,"{'5 Stars': 382, '4 Stars': 308, '3 Stars': 132, '2 Stars': 48, '1 Star': 27}"
Star Kissed,isbn not found,isbn13 not found,B0DWTRHVQ1,2013.0,Lizzy Ford,358,"['Aliens', 'Time Travel', 'Fantasy', 'Science Fiction', 'Dystopia', 'Contemporary', 'Futuristic']",728,3.76,"{'5 Stars': 204, '4 Stars': 253, '3 Stars': 191, '2 Stars': 55, '1 Star': 25}"
Blackout: Morgen ist es zu spät,isbn not found,9783442380299,3442380294,2012.0,Marc Elsberg,800,"['Thriller', 'Fiction', 'Science Fiction', 'Audiobook', 'Crime', 'Dystopia', 'German Literature']",16772,4.0,"{'5 Stars': 5832, '4 Stars': 6556, '3 Stars': 3230, '2 Stars': 870, '1 Star': 284}"
Apocalyptic Empire: The Hatchery Compound,isbn not found,isbn13 not found,B00F3ZJU44,2013.0,Chris   Blake,318,"['Zombies', 'Fiction', 'Post Apocalyptic']",70,3.94,"{'5 Stars': 36, '4 Stars': 9, '3 Stars': 15, '2 Stars': 5, '1 Star': 5}"
The Walled City,0316405051,9780316405058,0316405051,2014.0,Ryan Graudin,424,"['Young Adult', 'Dystopia', 'Fantasy', 'Fiction', 'Historical Fiction', 'Science Fiction', 'Thriller']",7295,3.88,"{'5 Stars': 1998, '4 Stars': 3040, '3 Stars': 1725, '2 Stars': 434, '1 Star': 98}"
The Word Exchange,0385537654,9780385537650,0385537654,2014.0,Alena Graedon,370,"['Fiction', 'Science Fiction', 'Dystopia', 'Mystery', 'Books About Books', 'Fantasy', 'Book Club']",4231,3.35,"{'5 Stars': 637, '4 Stars': 1333, '3 Stars': 1383, '2 Stars': 637, '1 Star': 241}"
Pandemic,1628736097,9781628736090,1628736097,2014.0,Yvonne Ventresca,352,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Apocalyptic', 'Survival', 'Romance']",1094,3.77,"{'5 Stars': 272, '4 Stars': 420, '3 Stars': 297, '2 Stars': 88, '1 Star': 17}"
Dark Luminance,isbn not found,isbn13 not found,B00G197P7A,2013.0,E.M. McDowell,212,"['Science Fiction', 'Zombies', 'Horror', 'Thriller', 'Dystopia']",41,3.56,"{'5 Stars': 7, '4 Stars': 14, '3 Stars': 17, '2 Stars': 1, '1 Star': 2}"
Graduation Day,0547959214,9780547959214,0547959214,2014.0,Joelle Charbonneau,304,"['Dystopia', 'Young Adult', 'Science Fiction', 'Fiction', 'Fantasy', 'Romance', 'Post Apocalyptic']",36442,3.82,"{'5 Stars': 10368, '4 Stars': 13027, '3 Stars': 9628, '2 Stars': 2833, '1 Star': 586}"
Ivory,159102546,9781591025467,159102546X,1988.0,Mike Resnick,322,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Africa', 'Science Fiction Fantasy', 'Speculative Fiction']",560,4.02,"{'5 Stars': 191, '4 Stars': 218, '3 Stars': 124, '2 Stars': 23, '1 Star': 4}"
The Infestation,isbn not found,isbn13 not found,B00E5FNI1Y,2013.0,Matt Shaw,233,"['Horror', 'Post Apocalyptic']",183,3.6,"{'5 Stars': 53, '4 Stars': 51, '3 Stars': 46, '2 Stars': 18, '1 Star': 15}"
The Swan Book,1922146412,9781922146410,1922146412,2013.0,Alexis Wright,342,"['Fiction', 'Australia', 'Science Fiction', 'Dystopia', 'Indigenous', 'Climate Change Fiction', 'Speculative Fiction']",1166,3.28,"{'5 Stars': 225, '4 Stars': 298, '3 Stars': 335, '2 Stars': 189, '1 Star': 119}"
Coldbrook,1781168784,9781781168783,1781168784,2012.0,Tim Lebbon,509,"['Horror', 'Zombies', 'Science Fiction', 'Fiction', 'Post Apocalyptic', 'Apocalyptic', 'Thriller']",2246,3.73,"{'5 Stars': 517, '4 Stars': 878, '3 Stars': 620, '2 Stars': 182, '1 Star': 49}"
The Essential Ellison: A 50 Year Retrospective,1883398622,9781883398620,1883398622,1998.0,Harlan Ellison,1249,"['Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Horror', 'Anthologies', 'Speculative Fiction']",1437,4.54,"{'5 Stars': 922, '4 Stars': 400, '3 Stars': 92, '2 Stars': 20, '1 Star': 3}"
Paingod and Other Delusions,0759229945,9780759229945,0759229945,1965.0,Harlan Ellison,172,"['Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Horror', 'Anthologies', 'Speculative Fiction']",1606,4.04,"{'5 Stars': 531, '4 Stars': 702, '3 Stars': 304, '2 Stars': 50, '1 Star': 19}"
The Sky Lords,0312059647,9780312059644,0312059647,1988.0,John Brosnan,318,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Dystopia', 'Post Apocalyptic']",706,4.2,"{'5 Stars': 315, '4 Stars': 254, '3 Stars': 107, '2 Stars': 23, '1 Star': 7}"
"Lazarus, Vol. 1: Family",1607068095,9781607068099,1607068095,2013.0,Greg Rucka,106,"['Comics', 'Graphic Novels', 'Science Fiction', 'Dystopia', 'Graphic Novels Comics', 'Fiction', 'Comic Book']",11434,3.95,"{'5 Stars': 3636, '4 Stars': 4629, '3 Stars': 2348, '2 Stars': 562, '1 Star': 259}"
The One Safe Place,1616203293,9781616203290,1616203293,2014.0,Tania Unsworth,304,"['Dystopia', 'Young Adult', 'Science Fiction', 'Middle Grade', 'Audiobook', 'Fiction', 'Fantasy']",2401,3.75,"{'5 Stars': 592, '4 Stars': 872, '3 Stars': 718, '2 Stars': 184, '1 Star': 35}"
Wanted,isbn not found,isbn13 not found,B00CVTK6Q6,2013.0,Tim Arnot,386,"['Science Fiction', 'Dystopia']",86,3.93,"{'5 Stars': 26, '4 Stars': 32, '3 Stars': 25, '2 Stars': 2, '1 Star': 1}"
Perfectible Animals,0992355206,9780992355203,0992355206,2013.0,Thomas Norwood,340,"['Science Fiction', 'Dystopia', 'Thriller', 'Fiction', 'Post Apocalyptic', 'Amazon', 'Science Fiction Fantasy']",248,3.54,"{'5 Stars': 47, '4 Stars': 92, '3 Stars': 72, '2 Stars': 22, '1 Star': 15}"
The Finisher,0545652200,9780545652209,0545652200,2014.0,David Baldacci,497,"['Fantasy', 'Young Adult', 'Fiction', 'Dystopia', 'Science Fiction', 'Mystery', 'Audiobook']",18092,3.82,"{'5 Stars': 5463, '4 Stars': 6548, '3 Stars': 4181, '2 Stars': 1233, '1 Star': 667}"
Morningside Fall,0857663658,9780857663658,0857663658,2014.0,Jay Posey,512,"['Science Fiction', 'Fantasy', 'Fiction', 'Dystopia', 'Post Apocalyptic', 'Apocalyptic', 'Audiobook']",948,3.86,"{'5 Stars': 258, '4 Stars': 401, '3 Stars': 211, '2 Stars': 59, '1 Star': 19}"
The Woodlands,isbn not found,isbn13 not found,B0DWV3K2V9,2013.0,Lauren Nicolle Taylor,275,"['Dystopia', 'Young Adult', 'Romance', 'Science Fiction', 'Fiction', 'Fantasy', 'Post Apocalyptic']",3687,3.74,"{'5 Stars': 1067, '4 Stars': 1183, '3 Stars': 973, '2 Stars': 325, '1 Star': 139}"
The Circle,isbn not found,isbn13 not found,B0DLT7ZQYB,2013.0,Myka Ramos,51,"['M M Romance', 'Young Adult', 'Dystopia', 'LGBT', 'Romance', 'Science Fiction', 'Short Stories']",107,3.5700000000000003,"{'5 Stars': 19, '4 Stars': 38, '3 Stars': 39, '2 Stars': 7, '1 Star': 4}"
Guardian,0399165762,9780399165764,0399165762,2014.0,Alex London,352,"['Young Adult', 'LGBT', 'Dystopia', 'Science Fiction', 'Fiction', 'Queer', 'Romance']",3486,3.91,"{'5 Stars': 1095, '4 Stars': 1303, '3 Stars': 830, '2 Stars': 206, '1 Star': 52}"
In Retrospect,1432827332,9781432827335,1432827332,2013.0,Ellen Larson,268,"['Science Fiction', 'Mystery', 'Adult', 'Time Travel', 'Fiction', 'Dystopia']",67,3.5700000000000003,"{'5 Stars': 12, '4 Stars': 26, '3 Stars': 22, '2 Stars': 2, '1 Star': 5}"
"Reign of Ash (Ascendant Kingdoms, #2)",0316093637,9780316093637,0316093637,2014.0,Gail Z. Martin,656,"['Fantasy', 'Epic Fantasy', 'Vampires', 'Audiobook', 'Magic', 'Fiction', 'Dystopia']",961,3.98,"{'5 Stars': 292, '4 Stars': 413, '3 Stars': 205, '2 Stars': 43, '1 Star': 8}"
Unraveled,0374316465,9780374316464,B00IQOJCA6,2014.0,Gennifer Albin,304,"['Dystopia', 'Young Adult', 'Fantasy', 'Science Fiction', 'Romance', 'Fiction', 'Audiobook']",2942,3.53,"{'5 Stars': 589, '4 Stars': 953, '3 Stars': 947, '2 Stars': 348, '1 Star': 105}"
The First Fifteen Lives of Harry August,0316399612,9780316399616,0316399612,2014.0,Claire North,416,"['Book Club', 'Science Fiction', 'Audiobook', 'Adult', 'Science Fiction Fantasy', 'Speculative Fiction', 'Novels']",95293,4.03,"{'5 Stars': 35826, '4 Stars': 35838, '3 Stars': 16320, '2 Stars': 5095, '1 Star': 2214}"
The Girl in the Road,0804138842,9780804138840,0804138842,2014.0,Monica Byrne,323,"['Science Fiction', 'Fiction', 'Fantasy', 'Dystopia', 'LGBT', 'Speculative Fiction', 'Audiobook']",3358,3.48,"{'5 Stars': 613, '4 Stars': 1172, '3 Stars': 958, '2 Stars': 437, '1 Star': 178}"
Through Many Fires,0615808387,9780615808383,0615808387,2013.0,Kyle Pratt,268,"['Fiction', 'Post Apocalyptic', 'Thriller', 'Apocalyptic', 'Dystopia', 'Science Fiction', 'Survival']",624,3.88,"{'5 Stars': 186, '4 Stars': 233, '3 Stars': 155, '2 Stars': 41, '1 Star': 9}"
The Circle,isbn not found,isbn13 not found,asin not found,2013.0,Dave Eggers,493,"['Fiction', 'Science Fiction', 'Dystopia', 'Book Club', 'Audiobook', 'Contemporary', 'Adult']",226224,3.43,"{'5 Stars': 35895, '4 Stars': 76258, '3 Stars': 73810, '2 Stars': 29989, '1 Star': 10272}"
The Armageddon Factor,1491216131,9781491216132,1491216131,2013.0,C.N. James,376,"['Dystopia', 'Fiction']",20,4.25,"{'5 Stars': 12, '4 Stars': 4, '3 Stars': 2, '2 Stars': 1, '1 Star': 1}"
Kyrathaba Rising,1491216840,9781491216842,1491216840,2013.0,William Bryan Miller,386,"['Science Fiction', 'Dystopia']",70,4.16,"{'5 Stars': 29, '4 Stars': 28, '3 Stars': 9, '2 Stars': 3, '1 Star': 1}"
Apocalipstick,1629290173,9781629290171,B00EDYQUSA,2013.0,Lisa Acerbo,194,"['Zombies', 'Post Apocalyptic', 'Paranormal Romance', 'Romance', 'Fantasy', 'Horror']",59,4.07,"{'5 Stars': 25, '4 Stars': 21, '3 Stars': 6, '2 Stars': 6, '1 Star': 1}"
Out Of The Ashes,isbn not found,isbn13 not found,B0DLT92G5F,2014.0,Lindsey Fairleigh,392,"['Dystopia', 'Romance', 'Science Fiction', 'Apocalyptic', 'Fantasy', 'Fiction', 'Zombies']",2021,4.21,"{'5 Stars': 874, '4 Stars': 769, '3 Stars': 322, '2 Stars': 50, '1 Star': 6}"
The New Springtime,0446361720,9780446361729,0446361720,1990.0,Robert Silverberg,472,"['Science Fiction', 'Fiction', 'Fantasy', 'Speculative Fiction', 'Science Fiction Fantasy']",336,3.76,"{'5 Stars': 79, '4 Stars': 130, '3 Stars': 96, '2 Stars': 28, '1 Star': 3}"
The Last Girl,isbn not found,9781743316368,1743316364,2013.0,Michael   Adams,400,"['Young Adult', 'Dystopia', 'Post Apocalyptic', 'Science Fiction', 'Apocalyptic', 'Australia', 'Thriller']",508,3.51,"{'5 Stars': 92, '4 Stars': 170, '3 Stars': 172, '2 Stars': 51, '1 Star': 23}"
Shadow of the Last Men,098930356,9780989303569,098930356X,2013.0,J.M. Salyards,456,"['Dystopia', 'Science Fiction']",30,4.07,"{'5 Stars': 14, '4 Stars': 8, '3 Stars': 5, '2 Stars': 2, '1 Star': 1}"
The Maerlande Chronicles,0888782942,9780888782946,0888782942,1992.0,Élisabeth Vonarburg,582,"['Science Fiction', 'France', 'Fiction', 'Roman', 'Post Apocalyptic', 'Fantasy', 'Dystopia']",518,4.09,"{'5 Stars': 226, '4 Stars': 161, '3 Stars': 96, '2 Stars': 21, '1 Star': 14}"
"The Weathering, Dawn of the Apocalypse",1491004681,9781491004685,1491004681,2013.0,Joseph McGinnis,308,"['Dystopia', 'Science Fiction', 'Apocalyptic']",23,3.65,"{'5 Stars': 11, '4 Stars': 2, '3 Stars': 4, '2 Stars': 3, '1 Star': 3}"
Breeding Ground,0843957417,9780843957419,0843957417,2006.0,Sarah Pinborough,339,"['Horror', 'Fiction', 'Apocalyptic', 'Monsters', 'Science Fiction', 'Horror Thriller', 'Adventure']",584,3.61,"{'5 Stars': 137, '4 Stars': 202, '3 Stars': 156, '2 Stars': 59, '1 Star': 30}"
The Lotus Effect,0615802036,9780615802039,0615802036,2013.0,Bridget Ladd,538,"['Steampunk', 'Fantasy', 'Dystopia', 'Science Fiction', 'Young Adult', 'Audiobook', 'Romance']",137,3.82,"{'5 Stars': 45, '4 Stars': 45, '3 Stars': 31, '2 Stars': 9, '1 Star': 7}"
Off Grid,isbn not found,isbn13 not found,B00E2T19D2,2013.0,Backwoods,92,['Post Apocalyptic'],23,3.52,"{'5 Stars': 9, '4 Stars': 3, '3 Stars': 3, '2 Stars': 7, '1 Star': 1}"
Removed,1940599032,9781940599038,1940599032,2013.0,S.J. Pajonas,304,"['Science Fiction', 'Romance', 'New Adult', 'Dystopia', 'Fiction', 'Young Adult', 'Japan']",295,3.93,"{'5 Stars': 117, '4 Stars': 89, '3 Stars': 55, '2 Stars': 20, '1 Star': 14}"
Beyond Pain,isbn not found,isbn13 not found,B00EPWDKYC,2013.0,Kit Rocha,352,"['Romance', 'Erotica', 'Dystopia', 'BDSM', 'Erotic Romance', 'Adult', 'Post Apocalyptic']",4690,4.24,"{'5 Stars': 2064, '4 Stars': 1842, '3 Stars': 663, '2 Stars': 95, '1 Star': 26}"
Apocalypse,1492100978,9781492100973,1492100978,2013.0,Kyle West,176,"['Science Fiction', 'Post Apocalyptic', 'Dystopia', 'Horror', 'Zombies', 'Apocalyptic', 'Fiction']",3579,3.72,"{'5 Stars': 957, '4 Stars': 1194, '3 Stars': 996, '2 Stars': 337, '1 Star': 95}"
Beyond Addiction,isbn not found,isbn13 not found,B0DTSS28FQ,2014.0,Kit Rocha,276,"['Romance', 'Erotica', 'Dystopia', 'BDSM', 'Erotic Romance', 'Post Apocalyptic', 'Adult']",2817,4.28,"{'5 Stars': 1319, '4 Stars': 1031, '3 Stars': 410, '2 Stars': 47, '1 Star': 10}"
Dining Out Around The Solar System,isbn not found,9780992638603,0992638607,2013.0,Clare O'Beara,ebook,"['Science Fiction', 'Fiction', 'Dystopia']",75,4.12,"{'5 Stars': 42, '4 Stars': 14, '3 Stars': 10, '2 Stars': 4, '1 Star': 5}"
Utopia,0140449108,9780140449105,0140449108,1516.0,Thomas More,113,"['Classics', 'Philosophy', 'Fiction', 'Politics', 'Literature', 'Dystopia', 'School']",80047,3.55,"{'5 Stars': 14792, '4 Stars': 26718, '3 Stars': 27918, '2 Stars': 8628, '1 Star': 1991}"
"Aphrodite IX: Rebirth, Vol. 1",1607068281,9781607068280,1607068281,2013.0,Matt Hawkins,144,"['Comics', 'Graphic Novels', 'Science Fiction', 'Fantasy', 'Fiction', 'Comic Book', 'Post Apocalyptic']",327,3.69,"{'5 Stars': 84, '4 Stars': 107, '3 Stars': 91, '2 Stars': 39, '1 Star': 6}"
Hadrian's Lover,1909878472,9781909878471,1909878472,2013.0,Patricia Marie Budd,360,"['Canada', 'Science Fiction', 'Dystopia']",30,3.6,"{'5 Stars': 9, '4 Stars': 10, '3 Stars': 3, '2 Stars': 6, '1 Star': 2}"
An Infinite Summer,0684162741,9780684162744,0684162741,1979.0,Christopher Priest,189,"['Science Fiction', 'Short Stories', 'Time Travel', 'Fantasy', 'Science Fiction Fantasy', 'Fiction', 'Speculative Fiction']",197,3.72,"{'5 Stars': 42, '4 Stars': 80, '3 Stars': 58, '2 Stars': 12, '1 Star': 5}"
Survival Colony Nine,1481403540,9781481403542,1481403540,2014.0,Joshua David Bellin,336,"['Young Adult', 'Dystopia', 'Science Fiction', 'Post Apocalyptic', 'Fiction', 'Apocalyptic', 'Survival']",631,3.45,"{'5 Stars': 125, '4 Stars': 178, '3 Stars': 208, '2 Stars': 94, '1 Star': 26}"
I Am Currency,0986037389,9780986037382,0986037389,2013.0,Whitney L. Grady,179,"['Young Adult', 'Dystopia', 'Romance']",55,4.07,"{'5 Stars': 25, '4 Stars': 15, '3 Stars': 9, '2 Stars': 6, '1 Star': 0}"
Strain,1626490716,9781626490710,B00IH8INV0,2014.0,Amelia C. Gormley,375,"['M M Romance', 'BDSM', 'Science Fiction', 'Dystopia', 'Military Fiction', 'Dark', 'Romance']",1923,3.85,"{'5 Stars': 617, '4 Stars': 703, '3 Stars': 390, '2 Stars': 133, '1 Star': 80}"
Flynn Nightsider and the Edge of Evil,1732198608,9781732198609,1732198608,2018.0,Mary Fan,384,"['Paranormal', 'Fantasy', 'Young Adult', 'Dystopia', 'Action']",52,4.13,"{'5 Stars': 22, '4 Stars': 20, '3 Stars': 6, '2 Stars': 3, '1 Star': 1}"
The Kota,isbn not found,isbn13 not found,B0DLTB43TD,2004.0,Sunshine Somerville,541,"['Science Fiction', 'Dystopia', 'Post Apocalyptic']",42,4.1,"{'5 Stars': 21, '4 Stars': 12, '3 Stars': 5, '2 Stars': 0, '1 Star': 4}"
The World Without a Future,isbn not found,isbn13 not found,B0DLT9QTFV,2013.0,Nazarea Andrews,358,"['Zombies', 'Dystopia', 'Post Apocalyptic', 'Horror', 'New Adult', 'Science Fiction', 'Romance']",668,3.92,"{'5 Stars': 248, '4 Stars': 226, '3 Stars': 120, '2 Stars': 39, '1 Star': 35}"
The Beast of Cretacea,isbn not found,isbn13 not found,B0DN6VVCVW,2015.0,Todd Strasser,Unknown Binding,"['Science Fiction', 'Young Adult', 'Fiction', 'Adventure', 'Fantasy', 'Retellings', 'Dystopia']",611,4.12,"{'5 Stars': 279, '4 Stars': 184, '3 Stars': 104, '2 Stars': 32, '1 Star': 12}"
Odium,isbn not found,isbn13 not found,asin not found,2013.0,Claire C. Riley,378,"['Zombies', 'Horror', 'Dystopia', 'Post Apocalyptic', 'Romance', 'Apocalyptic', 'Science Fiction']",1593,3.98,"{'5 Stars': 630, '4 Stars': 505, '3 Stars': 310, '2 Stars': 99, '1 Star': 49}"
The Island of Excess Love,0805096310,9780805096316,0805096310,2014.0,Francesca Lia Block,224,"['Fantasy', 'Young Adult', 'Mythology', 'LGBT', 'Dystopia', 'Romance', 'Fiction']",644,3.44,"{'5 Stars': 141, '4 Stars': 171, '3 Stars': 209, '2 Stars': 78, '1 Star': 45}"
Robogenesis,0385537093,9780385537094,0385537093,2014.0,Daniel H. Wilson,362,"['Science Fiction', 'Fiction', 'Post Apocalyptic', 'Dystopia', 'Robots', 'Audiobook', 'Thriller']",6550,3.7,"{'5 Stars': 1464, '4 Stars': 2506, '3 Stars': 1889, '2 Stars': 553, '1 Star': 138}"
Bird Box,isbn not found,isbn13 not found,asin not found,2014.0,Josh Malerman,262,"['Horror', 'Fiction', 'Thriller', 'Dystopia', 'Audiobook', 'Mystery', 'Science Fiction']",203450,4.05,"{'5 Stars': 73719, '4 Stars': 80824, '3 Stars': 36703, '2 Stars': 8769, '1 Star': 3435}"
Inside Divergent: The Initiate's World,0062315609,9780062315601,0062315609,2014.0,Veronica Roth,144,"['Dystopia', 'Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Media Tie In', 'Romance']",41472,4.36,"{'5 Stars': 24968, '4 Stars': 9343, '3 Stars': 4987, '2 Stars': 1313, '1 Star': 861}"
End of Days,isbn not found,isbn13 not found,B0DWTT6LMF,2015.0,Susan Ee,345,"['Fantasy', 'Young Adult', 'Angels', 'Dystopia', 'Paranormal', 'Romance', 'Post Apocalyptic']",72619,4.06,"{'5 Stars': 29043, '4 Stars': 25084, '3 Stars': 13410, '2 Stars': 3865, '1 Star': 1217}"
Wolf in Shadow,1857237889,9781857237887,1857237889,1987.0,David Gemmell,326,"['Fantasy', 'Fiction', 'Post Apocalyptic', 'Science Fiction', 'Westerns', 'Adventure', 'Epic Fantasy']",5619,4.2,"{'5 Stars': 2504, '4 Stars': 1990, '3 Stars': 926, '2 Stars': 157, '1 Star': 42}"
Memory of Water,0062326155,9780062326157,0062326155,2012.0,Emmi Itäranta,263,"['Dystopia', 'Science Fiction', 'Fiction', 'Young Adult', 'Finnish Literature', 'Fantasy', 'Speculative Fiction']",9897,3.65,"{'5 Stars': 1899, '4 Stars': 3915, '3 Stars': 2996, '2 Stars': 874, '1 Star': 213}"
The Seventh Day,1477808744,9781477808740,1477808744,2015.0,Scott Shepherd,500,"['Apocalyptic', 'Science Fiction', 'Fiction', 'Fantasy', 'Dystopia', 'Post Apocalyptic', 'Science Fiction Fantasy']",504,3.51,"{'5 Stars': 86, '4 Stars': 182, '3 Stars': 162, '2 Stars': 49, '1 Star': 25}"
Crystal Rain,0765312271,9780765312273,0765312271,2006.0,Tobias S. Buckell,352,"['Science Fiction', 'Steampunk', 'Fantasy', 'Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Speculative Fiction']",1432,3.58,"{'5 Stars': 237, '4 Stars': 597, '3 Stars': 424, '2 Stars': 105, '1 Star': 69}"
Scardown,055358751,9780553587517,055358751X,2005.0,Elizabeth Bear,368,"['Science Fiction', 'Fiction', 'Cyberpunk', 'Military Fiction', 'Science Fiction Fantasy', 'Space', 'Speculative Fiction']",1160,3.84,"{'5 Stars': 268, '4 Stars': 520, '3 Stars': 301, '2 Stars': 56, '1 Star': 15}"
After the Fall - Tales of the Apocalypse,0993657125,9780993657122,B00FBOU8Z2,2013.0,Kelly Gardner,206,"['Post Apocalyptic', 'Short Stories', 'Science Fiction', 'Dystopia', 'Apocalyptic', 'Anthologies', 'Fiction']",156,3.62,"{'5 Stars': 37, '4 Stars': 51, '3 Stars': 47, '2 Stars': 13, '1 Star': 8}"
Vaccination,1925047210,9781925047219,1925047210,2011.0,Phillip Tomasso III,214,"['Zombies', 'Horror', 'Apocalyptic', 'Fiction', 'Thriller', 'Suspense', 'Post Apocalyptic']",325,3.78,"{'5 Stars': 91, '4 Stars': 115, '3 Stars': 84, '2 Stars': 25, '1 Star': 10}"
The Long Mars,0857521748,9780857521743,0857521748,2014.0,Terry Pratchett,353,"['Science Fiction', 'Fiction', 'Fantasy', 'Audiobook', 'Adventure', 'Science Fiction Fantasy', 'Speculative Fiction']",16453,3.77,"{'5 Stars': 3737, '4 Stars': 6552, '3 Stars': 4997, '2 Stars': 972, '1 Star': 195}"
Orbs,098924475,9780989244756,098924475X,2013.0,Nicholas Sansbury Smith,328,"['Science Fiction', 'Horror', 'Post Apocalyptic', 'Aliens', 'Fiction', 'Thriller', 'Audiobook']",3983,3.6,"{'5 Stars': 968, '4 Stars': 1276, '3 Stars': 1104, '2 Stars': 428, '1 Star': 207}"
The Unfortunates,1500602779,9781500602772,1500602779,2014.0,Skyla Madi,378,"['Dark', 'Erotica', 'Dystopia', 'Romance', 'New Adult', 'Dark Romance', 'Erotic Romance']",1227,3.7,"{'5 Stars': 397, '4 Stars': 379, '3 Stars': 197, '2 Stars': 191, '1 Star': 63}"
Safe,1492722588,9781492722588,1492722588,2013.0,Dawn Husted,272,"['Science Fiction', 'Young Adult', 'Dystopia', 'Amazon']",62,3.61,"{'5 Stars': 19, '4 Stars': 16, '3 Stars': 15, '2 Stars': 8, '1 Star': 4}"
The MaddAddam Trilogy: Oryx and Crake / The Year of the Flood / MaddAddam,0345808754,9780345808752,B00EO9YRYS,2013.0,Margaret Atwood,1497,"['Fiction', 'Science Fiction', 'Dystopia', 'Fantasy', 'Post Apocalyptic', 'Speculative Fiction', 'Canada']",4387,4.52,"{'5 Stars': 2775, '4 Stars': 1234, '3 Stars': 285, '2 Stars': 69, '1 Star': 24}"
Phoenix Island,isbn not found,isbn13 not found,B0DWTT97FT,2014.0,John  Dixon,320,"['Young Adult', 'Science Fiction', 'Thriller', 'Fiction', 'Dystopia', 'Adventure', 'Action']",1899,3.84,"{'5 Stars': 546, '4 Stars': 708, '3 Stars': 485, '2 Stars': 124, '1 Star': 36}"
SG - Suicide Game,1492869201,9781492869207,1492869201,2013.0,Haidji,358,"['Dystopia', 'Science Fiction', 'Young Adult', 'Fantasy', 'Suspense', 'Fiction', 'Death']",270,3.46,"{'5 Stars': 81, '4 Stars': 59, '3 Stars': 66, '2 Stars': 31, '1 Star': 33}"
The Third Sign,1490552073,9781490552071,1490552073,2013.0,Michelle O'Leary,226,"['Science Fiction', 'Romance', 'Science Fiction Romance', 'Space', 'Fantasy', 'Dystopia']",105,3.9,"{'5 Stars': 41, '4 Stars': 31, '3 Stars': 19, '2 Stars': 9, '1 Star': 5}"
The Cleansing,1629270059,9781629270050,1629270059,2013.0,Sam Kates,312,"['Science Fiction', 'Apocalyptic', 'Aliens', 'Post Apocalyptic', 'Survival', 'Fantasy', 'Science Fiction Fantasy']",464,3.93,"{'5 Stars': 146, '4 Stars': 180, '3 Stars': 103, '2 Stars': 30, '1 Star': 5}"
The Persistence of Vision,0441662218,9780441662210,0441662218,1977.0,John Varley,288,"['Science Fiction', 'Short Stories', 'Fiction', 'Speculative Fiction', 'Science Fiction Fantasy', 'Anthologies', 'Short Story Collection']",2239,4.13,"{'5 Stars': 937, '4 Stars': 778, '3 Stars': 434, '2 Stars': 64, '1 Star': 26}"
The One,0062059998,9780062059994,0062059998,2014.0,Kiera Cass,323,"['Romance', 'Young Adult', 'Dystopia', 'Fantasy', 'Fiction', 'Audiobook', 'Science Fiction']",749889,4.14,"{'5 Stars': 338459, '4 Stars': 238010, '3 Stars': 127206, '2 Stars': 34456, '1 Star': 11758}"
Water's Edge,0957594682,9780957594685,0957594682,2013.0,Rachel Meehan,266,"['Young Adult', 'Dystopia', 'Science Fiction']",59,4.12,"{'5 Stars': 18, '4 Stars': 30, '3 Stars': 11, '2 Stars': 0, '1 Star': 0}"
Exile to Hell,1599500892,9781599500898,1599500892,1997.0,James Axler,Audio CD,"['Science Fiction', 'Post Apocalyptic', 'Fiction', 'Audiobook', 'Dystopia', 'Action', 'Fantasy']",249,3.71,"{'5 Stars': 69, '4 Stars': 78, '3 Stars': 70, '2 Stars': 26, '1 Star': 6}"
Z 2135,1477849866,9781477849866,1477849866,2013.0,Sean Platt,175,"['Zombies', 'Horror', 'Science Fiction', 'Dystopia', 'Fiction', 'Apocalyptic', 'Audiobook']",660,3.88,"{'5 Stars': 181, '4 Stars': 276, '3 Stars': 159, '2 Stars': 33, '1 Star': 11}"
Greenmantle,0312865104,9780312865108,0312865104,1988.0,Charles de Lint,384,"['Fantasy', 'Urban Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Magical Realism', 'Fae', 'Speculative Fiction']",3409,4.01,"{'5 Stars': 1172, '4 Stars': 1286, '3 Stars': 792, '2 Stars': 133, '1 Star': 26}"
Mirror X,1622660587,9781622660582,1622660587,2014.0,Karri  Thompson,318,"['Dystopia', 'Young Adult', 'Science Fiction', 'Romance', 'Fantasy', 'Post Apocalyptic', 'Time Travel']",455,3.46,"{'5 Stars': 104, '4 Stars': 128, '3 Stars': 130, '2 Stars': 60, '1 Star': 33}"
